event_id,event,event_split,event_region,event_slug,event_start_date,event_end_date,event_tier,event_phase,prize_money,stage_step,stage,stage_start_date,stage_end_date,stage_is_lan,stage_is_qualifier,liquipedia_link,location_venue,location_city,location_country,match_id,match_slug,match_number,match_round,match_date,match_format,reverse_sweep_attempt,reverse_sweep,game_id,game_number,game_date,game_duration,map_id,map_name,overtime,ballchasing_id
614b7046f8090ec74528642d,Regional 1,Fall,Oceania,https://octane.gg/events/642d-rlcs-2021-22-fall-oceania-regional-1,2021-10-07 23:00:00+00:00,2021-10-17 22:30:00+00:00,Qualifier,Invitational Qualifier,0.0,0,Swiss Stage,2021-10-08 06:00:00+00:00,2021-10-08 22:30:00+00:00,False,True,https://liquipedia.net/rocketleague/Rocket_League_Championship_Series/2021-22/Fall/Oceania/1/Invitational_Qualifier,,,,6159ad3d143c37878b2384a9,https://octane.gg/matches/84a9-ground-zero-gaming-vs-ranga-roundup,1,Round 1,2021-10-08 06:00:00+00:00,best-of-5,False,False,616004f3143c37878b238690,1.0,2021-10-08 06:08:23+00:00,300.0,stadium_p,DFH Stadium,False,15f12bd9-f4a6-4cea-a2dc-610cd9dd976b
614b7046f8090ec74528642d,Regional 1,Fall,Oceania,https://octane.gg/events/642d-rlcs-2021-22-fall-oceania-regional-1,2021-10-07 23:00:00+00:00,2021-10-17 22:30:00+00:00,Qualifier,Invitational Qualifier,0.0,0,Swiss Stage,2021-10-08 06:00:00+00:00,2021-10-08 22:30:00+00:00,False,True,https://liquipedia.net/rocketleague/Rocket_League_Championship_Series/2021-22/Fall/Oceania/1/Invitational_Qualifier,,,,6159ad3d143c37878b2384a9,https://octane.gg/matches/84a9-ground-zero-gaming-vs-ranga-roundup,1,Round 1,2021-10-08 06:00:00+00:00,best-of-5,False,False,616004f7143c37878b238697,2.0,2021-10-08 06:16:09+00:00,300.0,stadium_p,DFH Stadium,False,2f01deab-3f2f-412f-a70e-72b39b3b204a
614b7046f8090ec74528642d,Regional 1,Fall,Oceania,https://octane.gg/events/642d-rlcs-2021-22-fall-oceania-regional-1,2021-10-07 23:00:00+00:00,2021-10-17 22:30:00+00:00,Qualifier,Invitational Qualifier,0.0,0,Swiss Stage,2021-10-08 06:00:00+00:00,2021-10-08 22:30:00+00:00,False,True,https://liquipedia.net/rocketleague/Rocket_League_Championship_Series/2021-22/Fall/Oceania/1/Invitational_Qualifier,,,,6159ad3d143c37878b2384a9,https://octane.gg/matches/84a9-ground-zero-gaming-vs-ranga-roundup,1,Round 1,2021-10-08 06:00:00+00:00,best-of-5,False,False,616004fc143c37878b23869e,3.0,2021-10-08 06:23:31+00:00,326.0,stadium_p,DFH Stadium,True,3b0fc17c-6f8d-4e94-a625-e0fa988d7cc0
614b7046f8090ec74528642d,Regional 1,Fall,Oceania,https://octane.gg/events/642d-rlcs-2021-22-fall-oceania-regional-1,2021-10-07 23:00:00+00:00,2021-10-17 22:30:00+00:00,Qualifier,Invitational Qualifier,0.0,0,Swiss Stage,2021-10-08 06:00:00+00:00,2021-10-08 22:30:00+00:00,False,True,https://liquipedia.net/rocketleague/Rocket_League_Championship_Series/2021-22/Fall/Oceania/1/Invitational_Qualifier,,,,6159ad3d143c37878b2384aa,https://octane.gg/matches/84aa-renegades-vs-trident-esports,2,Round 1,2021-10-08 06:00:00+00:00,best-of-5,False,False,61614e40f8090ec74528706b,1.0,2021-10-08 06:10:54+00:00,300.0,stadium_p,DFH Stadium,False,6e5e523a-3299-42d1-8b34-7ac0baa1b771
614b7046f8090ec74528642d,Regional 1,Fall,Oceania,https://octane.gg/events/642d-rlcs-2021-22-fall-oceania-regional-1,2021-10-07 23:00:00+00:00,2021-10-17 22:30:00+00:00,Qualifier,Invitational Qualifier,0.0,0,Swiss Stage,2021-10-08 06:00:00+00:00,2021-10-08 22:30:00+00:00,False,True,https://liquipedia.net/rocketleague/Rocket_League_Championship_Series/2021-22/Fall/Oceania/1/Invitational_Qualifier,,,,6159ad3d143c37878b2384aa,https://octane.gg/matches/84aa-renegades-vs-trident-esports,2,Round 1,2021-10-08 06:00:00+00:00,best-of-5,False,False,61614e45143c37878b2387b8,2.0,2021-10-08 06:18:58+00:00,300.0,stadium_p,DFH Stadium,False,95bfed45-3271-407b-9188-a278dfa8f66e
614b7046f8090ec74528642d,Regional 1,Fall,Oceania,https://octane.gg/events/642d-rlcs-2021-22-fall-oceania-regional-1,2021-10-07 23:00:00+00:00,2021-10-17 22:30:00+00:00,Qualifier,Invitational Qualifier,0.0,0,Swiss Stage,2021-10-08 06:00:00+00:00,2021-10-08 22:30:00+00:00,False,True,https://liquipedia.net/rocketleague/Rocket_League_Championship_Series/2021-22/Fall/Oceania/1/Invitational_Qualifier,,,,6159ad3d143c37878b2384aa,https://octane.gg/matches/84aa-renegades-vs-trident-esports,2,Round 1,2021-10-08 06:00:00+00:00,best-of-5,False,False,61614e4a143c37878b2387bf,3.0,2021-10-08 06:26:28+00:00,300.0,stadium_p,DFH Stadium,False,fc03d314-c17f-4d50-a3b7-f2da81b2dba3
614b7046f8090ec74528642d,Regional 1,Fall,Oceania,https://octane.gg/events/642d-rlcs-2021-22-fall-oceania-regional-1,2021-10-07 23:00:00+00:00,2021-10-17 22:30:00+00:00,Qualifier,Invitational Qualifier,0.0,0,Swiss Stage,2021-10-08 06:00:00+00:00,2021-10-08 22:30:00+00:00,False,True,https://liquipedia.net/rocketleague/Rocket_League_Championship_Series/2021-22/Fall/Oceania/1/Invitational_Qualifier,,,,6159ad3d143c37878b2384ab,https://octane.gg/matches/84ab-dire-wolves-vs-team-eros,3,Round 1,2021-10-08 06:00:00+00:00,best-of-5,False,False,616150a6f8090ec74528710c,1.0,2021-10-08 06:06:28+00:00,300.0,stadium_p,DFH Stadium,False,c742de92-3625-46f7-80e1-b5686d50a4ec
614b7046f8090ec74528642d,Regional 1,Fall,Oceania,https://octane.gg/events/642d-rlcs-2021-22-fall-oceania-regional-1,2021-10-07 23:00:00+00:00,2021-10-17 22:30:00+00:00,Qualifier,Invitational Qualifier,0.0,0,Swiss Stage,2021-10-08 06:00:00+00:00,2021-10-08 22:30:00+00:00,False,True,https://liquipedia.net/rocketleague/Rocket_League_Championship_Series/2021-22/Fall/Oceania/1/Invitational_Qualifier,,,,6159ad3d143c37878b2384ab,https://octane.gg/matches/84ab-dire-wolves-vs-team-eros,3,Round 1,2021-10-08 06:00:00+00:00,best-of-5,False,False,616150aa143c37878b238860,2.0,2021-10-08 06:14:06+00:00,300.0,stadium_p,DFH Stadium,False,a2c14d49-cd7f-4969-bf00-bb6da63e33af
614b7046f8090ec74528642d,Regional 1,Fall,Oceania,https://octane.gg/events/642d-rlcs-2021-22-fall-oceania-regional-1,2021-10-07 23:00:00+00:00,2021-10-17 22:30:00+00:00,Qualifier,Invitational Qualifier,0.0,0,Swiss Stage,2021-10-08 06:00:00+00:00,2021-10-08 22:30:00+00:00,False,True,https://liquipedia.net/rocketleague/Rocket_League_Championship_Series/2021-22/Fall/Oceania/1/Invitational_Qualifier,,,,6159ad3d143c37878b2384ab,https://octane.gg/matches/84ab-dire-wolves-vs-team-eros,3,Round 1,2021-10-08 06:00:00+00:00,best-of-5,False,False,616150ae143c37878b238867,3.0,2021-10-08 06:23:00+00:00,462.0,stadium_p,DFH Stadium,True,16266154-7a8f-43e8-9685-c29735861f42
614b7046f8090ec74528642d,Regional 1,Fall,Oceania,https://octane.gg/events/642d-rlcs-2021-22-fall-oceania-regional-1,2021-10-07 23:00:00+00:00,2021-10-17 22:30:00+00:00,Qualifier,Invitational Qualifier,0.0,0,Swiss Stage,2021-10-08 06:00:00+00:00,2021-10-08 22:30:00+00:00,False,True,https://liquipedia.net/rocketleague/Rocket_League_Championship_Series/2021-22/Fall/Oceania/1/Invitational_Qualifier,,,,6159ad3d143c37878b2384ab,https://octane.gg/matches/84ab-dire-wolves-vs-team-eros,3,Round 1,2021-10-08 06:00:00+00:00,best-of-5,False,False,616150b3f8090ec745287113,4.0,2021-10-08 06:29:44+00:00,300.0,stadium_p,DFH Stadium,False,08de2364-775f-4bb8-bbe1-446eeea83517
614b7046f8090ec74528642d,Regional 1,Fall,Oceania,https://octane.gg/events/642d-rlcs-2021-22-fall-oceania-regional-1,2021-10-07 23:00:00+00:00,2021-10-17 22:30:00+00:00,Qualifier,Invitational Qualifier,0.0,0,Swiss Stage,2021-10-08 06:00:00+00:00,2021-10-08 22:30:00+00:00,False,True,https://liquipedia.net/rocketleague/Rocket_League_Championship_Series/2021-22/Fall/Oceania/1/Invitational_Qualifier,,,,6159ad3d143c37878b2384ac,https://octane.gg/matches/84ac-wildcard-gaming-vs-big-goose,4,Round 1,2021-10-08 06:00:00+00:00,best-of-5,False,False,6160059af8090ec745286ebf,1.0,2021-10-08 06:09:44+00:00,300.0,eurostadium_night_p,Mannfield (Night),False,4897cb00-f1b3-4554-98a3-5bc16e3b6716
614b7046f8090ec74528642d,Regional 1,Fall,Oceania,https://octane.gg/events/642d-rlcs-2021-22-fall-oceania-regional-1,2021-10-07 23:00:00+00:00,2021-10-17 22:30:00+00:00,Qualifier,Invitational Qualifier,0.0,0,Swiss Stage,2021-10-08 06:00:00+00:00,2021-10-08 22:30:00+00:00,False,True,https://liquipedia.net/rocketleague/Rocket_League_Championship_Series/2021-22/Fall/Oceania/1/Invitational_Qualifier,,,,6159ad3d143c37878b2384ac,https://octane.gg/matches/84ac-wildcard-gaming-vs-big-goose,4,Round 1,2021-10-08 06:00:00+00:00,best-of-5,False,False,6160059f143c37878b2386c8,2.0,2021-10-08 06:18:01+00:00,300.0,eurostadium_night_p,Mannfield (Night),False,ea13679f-71b5-4b56-a027-7e4f55df8ffb
614b7046f8090ec74528642d,Regional 1,Fall,Oceania,https://octane.gg/events/642d-rlcs-2021-22-fall-oceania-regional-1,2021-10-07 23:00:00+00:00,2021-10-17 22:30:00+00:00,Qualifier,Invitational Qualifier,0.0,0,Swiss Stage,2021-10-08 06:00:00+00:00,2021-10-08 22:30:00+00:00,False,True,https://liquipedia.net/rocketleague/Rocket_League_Championship_Series/2021-22/Fall/Oceania/1/Invitational_Qualifier,,,,6159ad3d143c37878b2384ac,https://octane.gg/matches/84ac-wildcard-gaming-vs-big-goose,4,Round 1,2021-10-08 06:00:00+00:00,best-of-5,False,False,616005a4143c37878b2386cf,3.0,2021-10-08 06:24:54+00:00,300.0,eurostadium_night_p,Mannfield (Night),False,d4b30247-5c61-4ccd-a472-15c8c1f94419
614b7046f8090ec74528642d,Regional 1,Fall,Oceania,https://octane.gg/events/642d-rlcs-2021-22-fall-oceania-regional-1,2021-10-07 23:00:00+00:00,2021-10-17 22:30:00+00:00,Qualifier,Invitational Qualifier,0.0,0,Swiss Stage,2021-10-08 06:00:00+00:00,2021-10-08 22:30:00+00:00,False,True,https://liquipedia.net/rocketleague/Rocket_League_Championship_Series/2021-22/Fall/Oceania/1/Invitational_Qualifier,,,,6159ad3d143c37878b2384ad,https://octane.gg/matches/84ad-r-ot-gaming-vs-panik-gaming,5,Round 1,2021-10-08 06:00:00+00:00,best-of-5,False,False,,,,,,,,
614b7046f8090ec74528642d,Regional 1,Fall,Oceania,https://octane.gg/events/642d-rlcs-2021-22-fall-oceania-regional-1,2021-10-07 23:00:00+00:00,2021-10-17 22:30:00+00:00,Qualifier,Invitational Qualifier,0.0,0,Swiss Stage,2021-10-08 06:00:00+00:00,2021-10-08 22:30:00+00:00,False,True,https://liquipedia.net/rocketleague/Rocket_League_Championship_Series/2021-22/Fall/Oceania/1/Invitational_Qualifier,,,,6159ad3d143c37878b2384ae,https://octane.gg/matches/84ae-forkidden-vs-rancid-rats-reborn,6,Round 1,2021-10-08 06:00:00+00:00,best-of-5,False,False,61614f25f8090ec74528708e,1.0,2021-10-08 06:08:41+00:00,300.0,eurostadium_night_p,Mannfield (Night),False,e206ad4e-bc23-4541-bb13-39e6a5188baf
614b7046f8090ec74528642d,Regional 1,Fall,Oceania,https://octane.gg/events/642d-rlcs-2021-22-fall-oceania-regional-1,2021-10-07 23:00:00+00:00,2021-10-17 22:30:00+00:00,Qualifier,Invitational Qualifier,0.0,0,Swiss Stage,2021-10-08 06:00:00+00:00,2021-10-08 22:30:00+00:00,False,True,https://liquipedia.net/rocketleague/Rocket_League_Championship_Series/2021-22/Fall/Oceania/1/Invitational_Qualifier,,,,6159ad3d143c37878b2384ae,https://octane.gg/matches/84ae-forkidden-vs-rancid-rats-reborn,6,Round 1,2021-10-08 06:00:00+00:00,best-of-5,False,False,61614f29143c37878b2387e9,2.0,2021-10-08 06:15:24+00:00,300.0,eurostadium_night_p,Mannfield (Night),False,9bb3a93a-816c-4402-960e-99232d3a5527
614b7046f8090ec74528642d,Regional 1,Fall,Oceania,https://octane.gg/events/642d-rlcs-2021-22-fall-oceania-regional-1,2021-10-07 23:00:00+00:00,2021-10-17 22:30:00+00:00,Qualifier,Invitational Qualifier,0.0,0,Swiss Stage,2021-10-08 06:00:00+00:00,2021-10-08 22:30:00+00:00,False,True,https://liquipedia.net/rocketleague/Rocket_League_Championship_Series/2021-22/Fall/Oceania/1/Invitational_Qualifier,,,,6159ad3d143c37878b2384ae,https://octane.gg/matches/84ae-forkidden-vs-rancid-rats-reborn,6,Round 1,2021-10-08 06:00:00+00:00,best-of-5,False,False,61614f2e143c37878b2387f0,3.0,2021-10-08 06:21:17+00:00,300.0,eurostadium_night_p,Mannfield (Night),False,4dad7b9c-a763-4e98-92cd-e4edce787a9e
614b7046f8090ec74528642d,Regional 1,Fall,Oceania,https://octane.gg/events/642d-rlcs-2021-22-fall-oceania-regional-1,2021-10-07 23:00:00+00:00,2021-10-17 22:30:00+00:00,Qualifier,Invitational Qualifier,0.0,0,Swiss Stage,2021-10-08 06:00:00+00:00,2021-10-08 22:30:00+00:00,False,True,https://liquipedia.net/rocketleague/Rocket_League_Championship_Series/2021-22/Fall/Oceania/1/Invitational_Qualifier,,,,6159ad3d143c37878b2384af,https://octane.gg/matches/84af-vort-central-vs-bandits-esc,7,Round 1,2021-10-08 06:00:00+00:00,best-of-5,False,False,61614fd7f8090ec7452870c6,1.0,2021-10-08 06:13:55+00:00,300.0,eurostadium_night_p,Mannfield (Night),False,60f2be20-0795-48ca-9bb9-7f6ace377686
614b7046f8090ec74528642d,Regional 1,Fall,Oceania,https://octane.gg/events/642d-rlcs-2021-22-fall-oceania-regional-1,2021-10-07 23:00:00+00:00,2021-10-17 22:30:00+00:00,Qualifier,Invitational Qualifier,0.0,0,Swiss Stage,2021-10-08 06:00:00+00:00,2021-10-08 22:30:00+00:00,False,True,https://liquipedia.net/rocketleague/Rocket_League_Championship_Series/2021-22/Fall/Oceania/1/Invitational_Qualifier,,,,6159ad3d143c37878b2384af,https://octane.gg/matches/84af-vort-central-vs-bandits-esc,7,Round 1,2021-10-08 06:00:00+00:00,best-of-5,False,False,61614fdcf8090ec7452870cd,2.0,2021-10-08 06:21:20+00:00,300.0,eurostadium_night_p,Mannfield (Night),False,8ed42aed-5dba-447b-a26f-851ac0190bd2
614b7046f8090ec74528642d,Regional 1,Fall,Oceania,https://octane.gg/events/642d-rlcs-2021-22-fall-oceania-regional-1,2021-10-07 23:00:00+00:00,2021-10-17 22:30:00+00:00,Qualifier,Invitational Qualifier,0.0,0,Swiss Stage,2021-10-08 06:00:00+00:00,2021-10-08 22:30:00+00:00,False,True,https://liquipedia.net/rocketleague/Rocket_League_Championship_Series/2021-22/Fall/Oceania/1/Invitational_Qualifier,,,,6159ad3d143c37878b2384af,https://octane.gg/matches/84af-vort-central-vs-bandits-esc,7,Round 1,2021-10-08 06:00:00+00:00,best-of-5,False,False,61614fe1143c37878b23881a,3.0,2021-10-08 06:28:46+00:00,300.0,eurostadium_night_p,Mannfield (Night),False,24e0919b-68bd-47a3-93be-8fa4119ca758
614b7046f8090ec74528642d,Regional 1,Fall,Oceania,https://octane.gg/events/642d-rlcs-2021-22-fall-oceania-regional-1,2021-10-07 23:00:00+00:00,2021-10-17 22:30:00+00:00,Qualifier,Invitational Qualifier,0.0,0,Swiss Stage,2021-10-08 06:00:00+00:00,2021-10-08 22:30:00+00:00,False,True,https://liquipedia.net/rocketleague/Rocket_League_Championship_Series/2021-22/Fall/Oceania/1/Invitational_Qualifier,,,,6159ad3d143c37878b2384af,https://octane.gg/matches/84af-vort-central-vs-bandits-esc,7,Round 1,2021-10-08 06:00:00+00:00,best-of-5,False,False,61614fe6143c37878b238821,4.0,2021-10-08 06:35:04+00:00,300.0,eurostadium_night_p,Mannfield (Night),False,73fe7333-e60e-44f2-9b7a-390a1f579770
614b7046f8090ec74528642d,Regional 1,Fall,Oceania,https://octane.gg/events/642d-rlcs-2021-22-fall-oceania-regional-1,2021-10-07 23:00:00+00:00,2021-10-17 22:30:00+00:00,Qualifier,Invitational Qualifier,0.0,0,Swiss Stage,2021-10-08 06:00:00+00:00,2021-10-08 22:30:00+00:00,False,True,https://liquipedia.net/rocketleague/Rocket_League_Championship_Series/2021-22/Fall/Oceania/1/Invitational_Qualifier,,,,6159ad3d143c37878b2384b0,https://octane.gg/matches/84b0-joe-vs-the-grogans,8,Round 1,2021-10-08 06:00:00+00:00,best-of-5,False,False,,,,,,,,
614b7046f8090ec74528642d,Regional 1,Fall,Oceania,https://octane.gg/events/642d-rlcs-2021-22-fall-oceania-regional-1,2021-10-07 23:00:00+00:00,2021-10-17 22:30:00+00:00,Qualifier,Invitational Qualifier,0.0,0,Swiss Stage,2021-10-08 06:00:00+00:00,2021-10-08 22:30:00+00:00,False,True,https://liquipedia.net/rocketleague/Rocket_League_Championship_Series/2021-22/Fall/Oceania/1/Invitational_Qualifier,,,,6159ad3d143c37878b2384b1,https://octane.gg/matches/84b1-dire-wolves-vs-wildcard-gaming,9,Round 2,2021-10-08 06:45:00+00:00,best-of-5,False,False,616005e1143c37878b2386d6,1.0,2021-10-08 07:03:12+00:00,300.0,eurostadium_night_p,Mannfield (Night),False,716cb9a0-d32d-4a57-9196-d3491d753518
614b7046f8090ec74528642d,Regional 1,Fall,Oceania,https://octane.gg/events/642d-rlcs-2021-22-fall-oceania-regional-1,2021-10-07 23:00:00+00:00,2021-10-17 22:30:00+00:00,Qualifier,Invitational Qualifier,0.0,0,Swiss Stage,2021-10-08 06:00:00+00:00,2021-10-08 22:30:00+00:00,False,True,https://liquipedia.net/rocketleague/Rocket_League_Championship_Series/2021-22/Fall/Oceania/1/Invitational_Qualifier,,,,6159ad3d143c37878b2384b1,https://octane.gg/matches/84b1-dire-wolves-vs-wildcard-gaming,9,Round 2,2021-10-08 06:45:00+00:00,best-of-5,False,False,616005e5f8090ec745286ec6,2.0,2021-10-08 07:11:11+00:00,300.0,eurostadium_night_p,Mannfield (Night),False,b61745ee-cfe3-41f8-a812-44418701dad9
614b7046f8090ec74528642d,Regional 1,Fall,Oceania,https://octane.gg/events/642d-rlcs-2021-22-fall-oceania-regional-1,2021-10-07 23:00:00+00:00,2021-10-17 22:30:00+00:00,Qualifier,Invitational Qualifier,0.0,0,Swiss Stage,2021-10-08 06:00:00+00:00,2021-10-08 22:30:00+00:00,False,True,https://liquipedia.net/rocketleague/Rocket_League_Championship_Series/2021-22/Fall/Oceania/1/Invitational_Qualifier,,,,6159ad3d143c37878b2384b1,https://octane.gg/matches/84b1-dire-wolves-vs-wildcard-gaming,9,Round 2,2021-10-08 06:45:00+00:00,best-of-5,False,False,616005e9143c37878b2386dd,3.0,2021-10-08 07:18:01+00:00,300.0,eurostadium_night_p,Mannfield (Night),False,1ad063e3-4f7b-42a1-9d0e-bfced3701a7b
614b7046f8090ec74528642d,Regional 1,Fall,Oceania,https://octane.gg/events/642d-rlcs-2021-22-fall-oceania-regional-1,2021-10-07 23:00:00+00:00,2021-10-17 22:30:00+00:00,Qualifier,Invitational Qualifier,0.0,0,Swiss Stage,2021-10-08 06:00:00+00:00,2021-10-08 22:30:00+00:00,False,True,https://liquipedia.net/rocketleague/Rocket_League_Championship_Series/2021-22/Fall/Oceania/1/Invitational_Qualifier,,,,6159ad3d143c37878b2384b2,https://octane.gg/matches/84b2-r-ot-gaming-vs-forkidden,10,Round 2,2021-10-08 06:45:00+00:00,best-of-5,False,False,61614ef2143c37878b2387e2,1.0,2021-10-08 06:58:11+00:00,300.0,eurostadium_night_p,Mannfield (Night),False,2dcebdde-f6bd-405a-b35f-cf69d2fbf8e8
614b7046f8090ec74528642d,Regional 1,Fall,Oceania,https://octane.gg/events/642d-rlcs-2021-22-fall-oceania-regional-1,2021-10-07 23:00:00+00:00,2021-10-17 22:30:00+00:00,Qualifier,Invitational Qualifier,0.0,0,Swiss Stage,2021-10-08 06:00:00+00:00,2021-10-08 22:30:00+00:00,False,True,https://liquipedia.net/rocketleague/Rocket_League_Championship_Series/2021-22/Fall/Oceania/1/Invitational_Qualifier,,,,6159ad3d143c37878b2384b2,https://octane.gg/matches/84b2-r-ot-gaming-vs-forkidden,10,Round 2,2021-10-08 06:45:00+00:00,best-of-5,False,False,61614ef6f8090ec745287080,2.0,2021-10-08 07:04:34+00:00,300.0,eurostadium_night_p,Mannfield (Night),False,56ba8263-1a9a-4569-8f77-6b7d6ba61215
614b7046f8090ec74528642d,Regional 1,Fall,Oceania,https://octane.gg/events/642d-rlcs-2021-22-fall-oceania-regional-1,2021-10-07 23:00:00+00:00,2021-10-17 22:30:00+00:00,Qualifier,Invitational Qualifier,0.0,0,Swiss Stage,2021-10-08 06:00:00+00:00,2021-10-08 22:30:00+00:00,False,True,https://liquipedia.net/rocketleague/Rocket_League_Championship_Series/2021-22/Fall/Oceania/1/Invitational_Qualifier,,,,6159ad3d143c37878b2384b2,https://octane.gg/matches/84b2-r-ot-gaming-vs-forkidden,10,Round 2,2021-10-08 06:45:00+00:00,best-of-5,False,False,61614efcf8090ec745287087,3.0,2021-10-08 07:11:49+00:00,300.0,eurostadium_night_p,Mannfield (Night),False,cc58fff3-0ccf-43e5-a0cd-51530f8d13d9
614b7046f8090ec74528642d,Regional 1,Fall,Oceania,https://octane.gg/events/642d-rlcs-2021-22-fall-oceania-regional-1,2021-10-07 23:00:00+00:00,2021-10-17 22:30:00+00:00,Qualifier,Invitational Qualifier,0.0,0,Swiss Stage,2021-10-08 06:00:00+00:00,2021-10-08 22:30:00+00:00,False,True,https://liquipedia.net/rocketleague/Rocket_League_Championship_Series/2021-22/Fall/Oceania/1/Invitational_Qualifier,,,,6159ad3d143c37878b2384b3,https://octane.gg/matches/84b3-renegades-vs-bandits-esc,11,Round 2,2021-10-08 06:45:00+00:00,best-of-5,False,False,61614e6b143c37878b2387c6,1.0,2021-10-08 06:58:49+00:00,300.0,eurostadium_night_p,Mannfield (Night),False,c3cdf224-f7b6-4717-a08e-b8a20cf16ac1
614b7046f8090ec74528642d,Regional 1,Fall,Oceania,https://octane.gg/events/642d-rlcs-2021-22-fall-oceania-regional-1,2021-10-07 23:00:00+00:00,2021-10-17 22:30:00+00:00,Qualifier,Invitational Qualifier,0.0,0,Swiss Stage,2021-10-08 06:00:00+00:00,2021-10-08 22:30:00+00:00,False,True,https://liquipedia.net/rocketleague/Rocket_League_Championship_Series/2021-22/Fall/Oceania/1/Invitational_Qualifier,,,,6159ad3d143c37878b2384b3,https://octane.gg/matches/84b3-renegades-vs-bandits-esc,11,Round 2,2021-10-08 06:45:00+00:00,best-of-5,False,False,61614e70f8090ec745287072,2.0,2021-10-08 07:07:44+00:00,300.0,eurostadium_night_p,Mannfield (Night),False,f6a59e0f-f550-45f4-b624-8368534c7816
614b7046f8090ec74528642d,Regional 1,Fall,Oceania,https://octane.gg/events/642d-rlcs-2021-22-fall-oceania-regional-1,2021-10-07 23:00:00+00:00,2021-10-17 22:30:00+00:00,Qualifier,Invitational Qualifier,0.0,0,Swiss Stage,2021-10-08 06:00:00+00:00,2021-10-08 22:30:00+00:00,False,True,https://liquipedia.net/rocketleague/Rocket_League_Championship_Series/2021-22/Fall/Oceania/1/Invitational_Qualifier,,,,6159ad3d143c37878b2384b3,https://octane.gg/matches/84b3-renegades-vs-bandits-esc,11,Round 2,2021-10-08 06:45:00+00:00,best-of-5,False,False,61614e74f8090ec745287079,3.0,2021-10-08 07:21:15+00:00,664.0,eurostadium_night_p,Mannfield (Night),True,bc4fed0e-04cc-492e-8ed7-f631e9c7de00
614b7046f8090ec74528642d,Regional 1,Fall,Oceania,https://octane.gg/events/642d-rlcs-2021-22-fall-oceania-regional-1,2021-10-07 23:00:00+00:00,2021-10-17 22:30:00+00:00,Qualifier,Invitational Qualifier,0.0,0,Swiss Stage,2021-10-08 06:00:00+00:00,2021-10-08 22:30:00+00:00,False,True,https://liquipedia.net/rocketleague/Rocket_League_Championship_Series/2021-22/Fall/Oceania/1/Invitational_Qualifier,,,,6159ad3d143c37878b2384b3,https://octane.gg/matches/84b3-renegades-vs-bandits-esc,11,Round 2,2021-10-08 06:45:00+00:00,best-of-5,False,False,61614e78143c37878b2387cd,4.0,2021-10-08 07:28:01+00:00,300.0,eurostadium_night_p,Mannfield (Night),False,781f72ee-7af1-408b-bcb3-971cf8834861
614b7046f8090ec74528642d,Regional 1,Fall,Oceania,https://octane.gg/events/642d-rlcs-2021-22-fall-oceania-regional-1,2021-10-07 23:00:00+00:00,2021-10-17 22:30:00+00:00,Qualifier,Invitational Qualifier,0.0,0,Swiss Stage,2021-10-08 06:00:00+00:00,2021-10-08 22:30:00+00:00,False,True,https://liquipedia.net/rocketleague/Rocket_League_Championship_Series/2021-22/Fall/Oceania/1/Invitational_Qualifier,,,,6159ad3d143c37878b2384b4,https://octane.gg/matches/84b4-the-grogans-vs-ground-zero-gaming,12,Round 2,2021-10-08 06:45:00+00:00,best-of-5,True,False,61615254143c37878b2388b4,1.0,2021-10-08 06:59:51+00:00,300.0,eurostadium_night_p,Mannfield (Night),False,b7bb78e3-9dcc-48f6-aafb-821f05faa54e
614b7046f8090ec74528642d,Regional 1,Fall,Oceania,https://octane.gg/events/642d-rlcs-2021-22-fall-oceania-regional-1,2021-10-07 23:00:00+00:00,2021-10-17 22:30:00+00:00,Qualifier,Invitational Qualifier,0.0,0,Swiss Stage,2021-10-08 06:00:00+00:00,2021-10-08 22:30:00+00:00,False,True,https://liquipedia.net/rocketleague/Rocket_League_Championship_Series/2021-22/Fall/Oceania/1/Invitational_Qualifier,,,,6159ad3d143c37878b2384b4,https://octane.gg/matches/84b4-the-grogans-vs-ground-zero-gaming,12,Round 2,2021-10-08 06:45:00+00:00,best-of-5,True,False,61615259f8090ec74528715a,2.0,2021-10-08 07:08:22+00:00,452.0,eurostadium_night_p,Mannfield (Night),True,262b8cfe-4e79-44da-bafa-e0dab34c9804
614b7046f8090ec74528642d,Regional 1,Fall,Oceania,https://octane.gg/events/642d-rlcs-2021-22-fall-oceania-regional-1,2021-10-07 23:00:00+00:00,2021-10-17 22:30:00+00:00,Qualifier,Invitational Qualifier,0.0,0,Swiss Stage,2021-10-08 06:00:00+00:00,2021-10-08 22:30:00+00:00,False,True,https://liquipedia.net/rocketleague/Rocket_League_Championship_Series/2021-22/Fall/Oceania/1/Invitational_Qualifier,,,,6159ad3d143c37878b2384b4,https://octane.gg/matches/84b4-the-grogans-vs-ground-zero-gaming,12,Round 2,2021-10-08 06:45:00+00:00,best-of-5,True,False,6161525df8090ec745287161,3.0,2021-10-08 07:15:16+00:00,368.0,eurostadium_night_p,Mannfield (Night),True,46e933cd-4593-49e8-8a78-219f38b83f56
